timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1661899649460,742,Display page/api/v2/securities/query-293,200,OK,TOOLS 1-1,text,true,,3375,1248,1,1,"https://research.morningstar.com/api/v2/securities/query?fields=ticker,name,stockStarRating,sector,industry,stockStyleBox,marketCap,baseCurrency,economicMoat,stewardshipRating&q=(investmentType%3D%27EQ%27)&sort=name:asc&page=1&limit=50",741,0,240
1661899650204,456,Display page/api/v2/securities/query-297,200,OK,TOOLS 1-1,text,true,,2640,1168,1,1,https://research.morningstar.com/api/v2/securities/query?q=%28investmentType%3D%27EQ%27%29&limit=0&aggregations=terms%28industry%2C+size%3D1000%29+AS+terms,456,0,0
1661899650661,172,Display page/api/v2/securities/query-296,200,OK,TOOLS 1-1,text,true,,1101,1166,1,1,https://research.morningstar.com/api/v2/securities/query?q=%28investmentType%3D%27EQ%27%29&limit=0&aggregations=terms%28sector%2C+size%3D1000%29+AS+terms,172,0,0
1661899650834,490,Display page/api/v1/articles-303,200,OK,TOOLS 1-1,text,true,,612,1455,1,1,"https://research.morningstar.com/api/v1/articles?limit=30&skip-count=true&securities=0P00000003,0P000003B6,0P00005RWB,0P00009QUU,0P00009QXV,0P0000AIN5,0P0000ANP8,0P0000AOPM,0P0000ASK1,0P0000AUZ8,0P0000AX6Y,0P0000B2WJ,0P0000B8XB,0P0000BEJI,0P0000BTBB,0P0000BUZ2,0P0000BZBW,0P0000CA99,0P0000CCK6,0P0000DKX2,0P0000E9R2,0P0000EEFN,0P0000EZL9,0P0000F0BD,0P0000JGYA,0P0000JK6M,0P0000NK4W,0P0000STG2,0P0000ZBUV,0P00013Y25&collections=220,242,757,796",490,0,0
1661899651325,2511,Display page/api/v1/news-300,200,OK,TOOLS 1-1,text,true,,1489,1300,1,1,"https://research.morningstar.com/api/v1/news?limit=30&performanceId=0P00014J5K,0P00015LTC,0P00016BAL,0P00016F0G,0P0001BKES,0P0001HU8Z,0P0001ID93,0P0001IFM7,0P0001IFPK,0P0001IG5R,0P0001IGZQ,0P0001LPTI,0P0001LYQV,0P0001MPSM,0P0001NHF3,0P0001O207,0P0001O25H,0P0001O9ZH,0P0001OMLZ,0P0001OPT8",2510,0,0
1661899653837,1168,Display page/api/v1/news-299,200,OK,TOOLS 1-1,text,true,,1207,1410,1,1,"https://research.morningstar.com/api/v1/news?limit=30&performanceId=0P00000003,0P000003B6,0P00005RWB,0P00009QUU,0P00009QXV,0P0000AIN5,0P0000ANP8,0P0000AOPM,0P0000ASK1,0P0000AUZ8,0P0000AX6Y,0P0000B2WJ,0P0000B8XB,0P0000BEJI,0P0000BTBB,0P0000BUZ2,0P0000BZBW,0P0000CA99,0P0000CCK6,0P0000DKX2,0P0000E9R2,0P0000EEFN,0P0000EZL9,0P0000F0BD,0P0000JGYA,0P0000JK6M,0P0000NK4W,0P0000STG2,0P0000ZBUV,0P00013Y25",1168,0,0
1661899655007,553,Display page/api/v1/articles-305,200,OK,TOOLS 1-1,text,true,,612,1389,1,1,https://research.morningstar.com/api/v1/articles?limit=30&skip-count=true&securities=0P00014J5K%2C0P00015LTC%2C0P00016BAL%2C0P00016F0G%2C0P0001BKES%2C0P0001HU8Z%2C0P0001ID93%2C0P0001IFM7%2C0P0001IFPK%2C0P0001IG5R%2C0P0001IGZQ%2C0P0001LPTI%2C0P0001LYQV%2C0P0001MPSM%2C0P0001NHF3%2C0P0001O207%2C0P0001O25H%2C0P0001O9ZH%2C0P0001OMLZ%2C0P0001OPT8&collections=220%2C242%2C757%2C796,552,0,0
1661899655560,165,Display page/api/v1/articles-307,200,OK,TOOLS 1-1,text,true,,612,1479,1,1,https://research.morningstar.com/api/v1/articles?limit=30&skip-count=true&securities=0P00014J5K%2C0P00015LTC%2C0P00016BAL%2C0P00016F0G%2C0P0001BKES%2C0P0001HU8Z%2C0P0001ID93%2C0P0001IFM7%2C0P0001IFPK%2C0P0001IG5R%2C0P0001IGZQ%2C0P0001LPTI%2C0P0001LYQV%2C0P0001MPSM%2C0P0001NHF3%2C0P0001O207%2C0P0001O25H%2C0P0001O9ZH%2C0P0001OMLZ%2C0P0001OPT8&collections=179%2C584%2C440%2C748%2C35%2C520%2C437%2C433%2C234%2C467%2C7%2C732%2C2%2C582%2C172%2C17%2C374%2C507%2C178%2C177,164,0,0
1661899655726,385,Display page/api/v1/articles-306,200,OK,TOOLS 1-1,text,true,,612,1609,1,1,https://research.morningstar.com/api/v1/articles?limit=30&skip-count=true&securities=0P00000003%2C0P000003B6%2C0P00005RWB%2C0P00009QUU%2C0P00009QXV%2C0P0000AIN5%2C0P0000ANP8%2C0P0000AOPM%2C0P0000ASK1%2C0P0000AUZ8%2C0P0000AX6Y%2C0P0000B2WJ%2C0P0000B8XB%2C0P0000BEJI%2C0P0000BTBB%2C0P0000BUZ2%2C0P0000BZBW%2C0P0000CA99%2C0P0000CCK6%2C0P0000DKX2%2C0P0000E9R2%2C0P0000EEFN%2C0P0000EZL9%2C0P0000F0BD%2C0P0000JGYA%2C0P0000JK6M%2C0P0000NK4W%2C0P0000STG2%2C0P0000ZBUV%2C0P00013Y25&collections=179%2C584%2C440%2C748%2C35%2C520%2C437%2C433%2C234%2C467%2C7%2C732%2C2%2C582%2C172%2C17%2C374%2C507%2C178%2C177,385,0,0
1661899656112,431,Display page/api/v2/securities/query-298,200,OK,TOOLS 1-1,text,true,,1276,1172,1,1,https://research.morningstar.com/api/v2/securities/query?q=%28investmentType%3D%27EQ%27%29&limit=0&aggregations=terms%28baseCurrency%2C+size%3D1000%29+AS+terms,430,0,0
